component,cosine_score,EdgeAnnotation,EdgeScore,EdgeType,explained_intensity,interaction,mass_difference,name,node1,node2,property1,selected,shared interaction,shared name
-1,0.9631,,0.9631,Cosine,14295,-,-190.084,16875 (-) 14295,14295,16875,14295,FALSE,-,16875 (-) 14295
-1,0.9591,,0.9591,Cosine,16875,-,0,16875 (-) 21212,16875,21212,16875,FALSE,-,16875 (-) 21212
-1,0.9215,,0.9215,Cosine,36542,-,-86.037,39975 (-) 36542,36542,39975,36542,FALSE,-,39975 (-) 36542
-1,0.8956,,0.8956,Cosine,31530,-,-172.074,39975 (-) 31530,31530,39975,31530,FALSE,-,39975 (-) 31530
-1,0.9108,methanol (-H2O):CH2,0.9108,Cosine,15979,-,14.016,15979 (-) 20211,15979,20211,15979,FALSE,-,15979 (-) 20211
-1,0.991,,0.991,Cosine,7415,-,125.015,7415 (-) 7914,7415,7914,7415,FALSE,-,7415 (-) 7914
-1,1,,1,Cosine,1,-,0,41154 (-) 41154,41154,41154,1,FALSE,-,41154 (-) 41154
-1,1,,1,Cosine,1,-,0,39600 (-) 39600,39600,39600,1,FALSE,-,39600 (-) 39600
-1,1,,1,Cosine,1,-,0,25195 (-) 25195,25195,25195,1,FALSE,-,25195 (-) 25195
-1,0.8045,CH2NO:H2N3:C2H4O:CH4N2,0.8045,Cosine,26546,-,-44.026,26883 (-) 26546,26546,26883,26546,FALSE,-,26883 (-) 26546
-1,0.7909,CH2NO:H2N3:C2H4O:CH4N2,0.7909,Cosine,22683,-,-44.026,26883 (-) 22683,22683,26883,22683,FALSE,-,26883 (-) 22683
-1,1,,1,Cosine,1,-,0,24165 (-) 24165,24165,24165,1,FALSE,-,24165 (-) 24165
-1,0.9266,,0.9266,Cosine,35367,-,0.036,37808 (-) 35367,35367,37808,35367,FALSE,-,37808 (-) 35367
-1,0.9797,H2N3:C2H4O,0.9797,Cosine,44309,-,44.026,44346 (-) 44309,44309,44346,44309,FALSE,-,44346 (-) 44309
-1,0.9764,H2N3:C2H4O,0.9764,Cosine,44346,-,44.026,44346 (-) 44382,44346,44382,44346,FALSE,-,44346 (-) 44382
-1,1,,1,Cosine,1,-,0,44129 (-) 44129,44129,44129,1,FALSE,-,44129 (-) 44129
-1,0.8609,,0.8609,Cosine,20042,-,-132.084,20042 (-) 22898,20042,22898,20042,FALSE,-,20042 (-) 22898
-1,1,,1,Cosine,1,-,0,26873 (-) 26873,26873,26873,1,FALSE,-,26873 (-) 26873
-1,0.7521,,0.7521,Cosine,7823,-,-104.051,50059 (-) 7823,7823,50059,7823,FALSE,-,50059 (-) 7823
-1,0.8566,,0.8566,Cosine,21739,-,-176.105,23971 (-) 21739,21739,23971,21739,FALSE,-,23971 (-) 21739
-1,1,,1,Cosine,1,-,0,49515 (-) 49515,49515,49515,1,FALSE,-,49515 (-) 49515
-1,0.7426,,0.7426,Cosine,14465,-,-0.036,18629 (-) 14465,14465,18629,14465,FALSE,-,18629 (-) 14465
-1,0.7136,,0.7136,Cosine,22158,-,-0.095,22158 (-) 22242,22158,22242,22158,FALSE,-,22158 (-) 22242
-1,0.964,,0.964,Cosine,16509,-,0.002,17314 (-) 16509,16509,17314,16509,FALSE,-,17314 (-) 16509
-1,1,,1,Cosine,1,-,0,37145 (-) 37145,37145,37145,1,FALSE,-,37145 (-) 37145
-1,1,,1,Cosine,1,-,0,13060 (-) 13060,13060,13060,1,FALSE,-,13060 (-) 13060
-1,1,,1,Cosine,1,-,0,21224 (-) 21224,21224,21224,1,FALSE,-,21224 (-) 21224
-1,0.9265,,0.9265,Cosine,36116,-,0,36116 (-) 41445,36116,41445,36116,FALSE,-,36116 (-) 41445
-1,1,,1,Cosine,1,-,0,1929 (-) 1929,1929,1929,1,FALSE,-,1929 (-) 1929
-1,1,,1,Cosine,1,-,0,43581 (-) 43581,43581,43581,1,FALSE,-,43581 (-) 43581
-1,1,,1,Cosine,1,-,0,26042 (-) 26042,26042,26042,1,FALSE,-,26042 (-) 26042
-1,1,,1,Cosine,1,-,0,41385 (-) 41385,41385,41385,1,FALSE,-,41385 (-) 41385
-1,1,,1,Cosine,1,-,0,39962 (-) 39962,39962,39962,1,FALSE,-,39962 (-) 39962
-1,1,,1,Cosine,1,-,0,35148 (-) 35148,35148,35148,1,FALSE,-,35148 (-) 35148
-1,1,,1,Cosine,1,-,0,1763 (-) 1763,1763,1763,1,FALSE,-,1763 (-) 1763
-1,1,,1,Cosine,1,-,0,1717 (-) 1717,1717,1717,1,FALSE,-,1717 (-) 1717
-1,0.9118,,0.9118,Cosine,42274,-,0,42274 (-) 43860,42274,43860,42274,FALSE,-,42274 (-) 43860
-1,1,,1,Cosine,1,-,0,2854 (-) 2854,2854,2854,1,FALSE,-,2854 (-) 2854
-1,1,,1,Cosine,1,-,0,4682 (-) 4682,4682,4682,1,FALSE,-,4682 (-) 4682
-1,0.9349,,0.9349,Cosine,42866,-,0,42866 (-) 45808,42866,45808,42866,FALSE,-,42866 (-) 45808
-1,0.7485,C,0.7485,Cosine,1612,-,-12,2883 (-) 1612,1612,2883,1612,FALSE,-,2883 (-) 1612
-1,0.9218,,0.9218,Cosine,25632,-,0,25632 (-) 30776,25632,30776,25632,FALSE,-,25632 (-) 30776
-1,1,,1,Cosine,1,-,0,18752 (-) 18752,18752,18752,1,FALSE,-,18752 (-) 18752
-1,0.8983,SO3:sulfate (-H2O),0.8983,Cosine,49109,-,-79.956,49109 (-) 52583,49109,52583,49109,FALSE,-,49109 (-) 52583
-1,0.9498,,0.9498,Cosine,49109,-,0.001,49109 (-) 53762,49109,53762,49109,FALSE,-,49109 (-) 53762
-1,0.8761,C5H10,0.8761,Cosine,45832,-,-70.078,45832 (-) 49893,45832,49893,45832,FALSE,-,45832 (-) 49893
-1,0.8519,,0.8519,Cosine,8023,-,119.998,8023 (-) 19743,8023,19743,8023,FALSE,-,8023 (-) 19743
-1,1,,1,Cosine,1,-,0,2316 (-) 2316,2316,2316,1,FALSE,-,2316 (-) 2316
-1,1,,1,Cosine,1,-,0,47012 (-) 47012,47012,47012,1,FALSE,-,47012 (-) 47012
-1,1,,1,Cosine,1,-,0,9571 (-) 9571,9571,9571,1,FALSE,-,9571 (-) 9571
-1,0.8,,0.8,Cosine,34588,-,-9.984,34588 (-) 43134,34588,43134,34588,FALSE,-,34588 (-) 43134
-1,1,,1,Cosine,1,-,0,2980 (-) 2980,2980,2980,1,FALSE,-,2980 (-) 2980
-1,1,,1,Cosine,1,-,0,41944 (-) 41944,41944,41944,1,FALSE,-,41944 (-) 41944
-1,1,,1,Cosine,1,-,0,10233 (-) 10233,10233,10233,1,FALSE,-,10233 (-) 10233
-1,1,,1,Cosine,1,-,0,47655 (-) 47655,47655,47655,1,FALSE,-,47655 (-) 47655
-1,0.9179,CH2O,0.9179,Cosine,50968,-,30.011,50968 (-) 51402,50968,51402,50968,FALSE,-,50968 (-) 51402
-1,0.9134,CH4N3:C3H6O,0.9134,Cosine,50968,-,-58.042,50968 (-) 51268,50968,51268,50968,FALSE,-,50968 (-) 51268
-1,1,,1,Cosine,1,-,0,13472 (-) 13472,13472,13472,1,FALSE,-,13472 (-) 13472
-1,1,,1,Cosine,1,-,0,11773 (-) 11773,11773,11773,1,FALSE,-,11773 (-) 11773
-1,0.8067,C2H3N,0.8067,Cosine,8217,-,41.027,8217 (-) 11034,8217,11034,8217,FALSE,-,8217 (-) 11034
-1,0.7531,methanol (-H2O):CH2,0.7531,Cosine,4407,-,-14.016,8217 (-) 4407,4407,8217,4407,FALSE,-,8217 (-) 4407
-1,0.9605,CH4,0.9605,Cosine,1,-,-16.031,55503 (-) 1,1,55503,1,FALSE,-,55503 (-) 1
-1,0.9556,,0.9556,Cosine,51433,-,24.995,55503 (-) 51433,51433,55503,51433,FALSE,-,55503 (-) 51433
-1,0.9576,,0.9576,Cosine,50492,-,24.995,55503 (-) 50492,50492,55503,50492,FALSE,-,55503 (-) 50492
-1,0.9574,,0.9574,Cosine,14295,-,-190.084,21212 (-) 14295,14295,21212,14295,FALSE,-,21212 (-) 14295
-1,0.8448,,0.8448,Cosine,15155,-,18.022,15155 (-) 43134,15155,43134,15155,FALSE,-,15155 (-) 43134
-1,1,,1,Cosine,1,-,0,41099 (-) 41099,41099,41099,1,FALSE,-,41099 (-) 41099
-1,1,,1,Cosine,1,-,0,12377 (-) 12377,12377,12377,1,FALSE,-,12377 (-) 12377
-1,1,,1,Cosine,1,-,0,18112 (-) 18112,18112,18112,1,FALSE,-,18112 (-) 18112
-1,1,,1,Cosine,1,-,0,4902 (-) 4902,4902,4902,1,FALSE,-,4902 (-) 4902
-1,0.9811,H2N3:C2H4O,0.9811,Cosine,9191,-,44.026,13845 (-) 9191,9191,13845,9191,FALSE,-,13845 (-) 9191
-1,0.9558,,0.9558,Cosine,24405,-,0,26781 (-) 24405,24405,26781,24405,FALSE,-,26781 (-) 24405
-1,1,,1,Cosine,1,-,0,45467 (-) 45467,45467,45467,1,FALSE,-,45467 (-) 45467
-1,0.9886,,0.9886,Cosine,52697,-,0,52697 (-) 54716,52697,54716,52697,FALSE,-,52697 (-) 54716
-1,1,,1,Cosine,1,-,0,6282 (-) 6282,6282,6282,1,FALSE,-,6282 (-) 6282
-1,1,,1,Cosine,1,-,0,6147 (-) 6147,6147,6147,1,FALSE,-,6147 (-) 6147
-1,1,,1,Cosine,1,-,0,45363 (-) 45363,45363,45363,1,FALSE,-,45363 (-) 45363
-1,1,,1,Cosine,1,-,0,47836 (-) 47836,47836,47836,1,FALSE,-,47836 (-) 47836
-1,0.9685,H2N3:C2H4O,0.9685,Cosine,8575,-,-44.026,9554 (-) 8575,8575,9554,8575,FALSE,-,9554 (-) 8575
-1,0.9702,CH7N4:C3H9NO,0.9702,Cosine,27347,-,-75.068,27347 (-) 32729,27347,32729,27347,FALSE,-,27347 (-) 32729
-1,1,,1,Cosine,1,-,0,22455 (-) 22455,22455,22455,1,FALSE,-,22455 (-) 22455
-1,1,,1,Cosine,1,-,0,48703 (-) 48703,48703,48703,1,FALSE,-,48703 (-) 48703
-1,0.9585,,0.9585,Cosine,31121,-,-88.053,32560 (-) 31121,31121,32560,31121,FALSE,-,32560 (-) 31121
-1,0.8106,,0.8106,Cosine,11823,-,102.032,15209 (-) 11823,11823,15209,11823,FALSE,-,15209 (-) 11823
-1,1,,1,Cosine,1,-,0,47088 (-) 47088,47088,47088,1,FALSE,-,47088 (-) 47088
-1,1,,1,Cosine,1,-,0,31525 (-) 31525,31525,31525,1,FALSE,-,31525 (-) 31525
-1,1,,1,Cosine,1,-,0,42177 (-) 42177,42177,42177,1,FALSE,-,42177 (-) 42177
-1,0.9794,,0.9794,Cosine,38227,-,348.192,38227 (-) 38321,38227,38321,38227,FALSE,-,38227 (-) 38321
-1,1,,1,Cosine,1,-,0,55356 (-) 55356,55356,55356,1,FALSE,-,55356 (-) 55356
-1,1,,1,Cosine,1,-,0,9325 (-) 9325,9325,9325,1,FALSE,-,9325 (-) 9325
-1,1,,1,Cosine,1,-,0,13294 (-) 13294,13294,13294,1,FALSE,-,13294 (-) 13294
-1,0.9057,C3H6,0.9057,Cosine,839,-,42.047,2217 (-) 839,839,2217,839,FALSE,-,2217 (-) 839
-1,0.9503,,0.9503,Cosine,39486,-,-130.099,39486 (-) 45032,39486,45032,39486,FALSE,-,39486 (-) 45032
-1,1,,1,Cosine,1,-,0,15931 (-) 15931,15931,15931,1,FALSE,-,15931 (-) 15931
-1,1,,1,Cosine,1,-,0,5591 (-) 5591,5591,5591,1,FALSE,-,5591 (-) 5591
-1,1,,1,Cosine,1,-,0,8434 (-) 8434,8434,8434,1,FALSE,-,8434 (-) 8434
-1,0.9248,,0.9248,Cosine,40927,-,0,46925 (-) 40927,40927,46925,40927,FALSE,-,46925 (-) 40927
-1,0.9383,,0.9383,Cosine,14521,-,0.025,15197 (-) 14521,14521,15197,14521,FALSE,-,15197 (-) 14521
-1,0.9885,H2N3:C2H4O,0.9885,Cosine,7219,-,-44.026,7219 (-) 8546,7219,8546,7219,FALSE,-,7219 (-) 8546
-1,0.9855,,0.9855,Cosine,7219,-,-88.052,7219 (-) 9753,7219,9753,7219,FALSE,-,7219 (-) 9753
-1,0.9666,CH4N3:C3H6O,0.9666,Cosine,39806,-,-58.042,39806 (-) 42698,39806,42698,39806,FALSE,-,39806 (-) 42698
-1,0.9294,,0.9294,Cosine,21767,-,-88.053,21767 (-) 23640,21767,23640,21767,FALSE,-,21767 (-) 23640
-1,0.947,,0.947,Cosine,19351,-,8.097,21767 (-) 19351,19351,21767,19351,FALSE,-,21767 (-) 19351
-1,1,,1,Cosine,1,-,0,42163 (-) 42163,42163,42163,1,FALSE,-,42163 (-) 42163
-1,1,,1,Cosine,1,-,0,8980 (-) 8980,8980,8980,1,FALSE,-,8980 (-) 8980
-1,1,,1,Cosine,1,-,0,10821 (-) 10821,10821,10821,1,FALSE,-,10821 (-) 10821
-1,0.8202,methanol (-H2O):CH2,0.8202,Cosine,3451,-,-14.016,3451 (-) 5041,3451,5041,3451,FALSE,-,3451 (-) 5041
-1,1,,1,Cosine,1,-,0,6906 (-) 6906,6906,6906,1,FALSE,-,6906 (-) 6906
-1,1,,1,Cosine,1,-,0,37023 (-) 37023,37023,37023,1,FALSE,-,37023 (-) 37023
-1,1,,1,Cosine,1,-,0,2609 (-) 2609,2609,2609,1,FALSE,-,2609 (-) 2609
-1,0.9668,,0.9668,Cosine,25115,-,-88.053,28490 (-) 25115,25115,28490,25115,FALSE,-,28490 (-) 25115
-1,0.9739,H2N3:C2H4O,0.9739,Cosine,48900,-,44.027,50066 (-) 48900,48900,50066,48900,FALSE,-,50066 (-) 48900
-1,0.8553,adduct_rel_H_NH4 or NH3,0.8553,Cosine,46532,-,-17.027,46532 (-) 46603,46532,46603,46532,FALSE,-,46532 (-) 46603
-1,1,,1,Cosine,1,-,0,49864 (-) 49864,49864,49864,1,FALSE,-,49864 (-) 49864
-1,1,,1,Cosine,1,-,0,465 (-) 465,465,465,1,FALSE,-,465 (-) 465
-1,0.8514,,0.8514,Cosine,45130,-,0,49747 (-) 45130,45130,49747,45130,FALSE,-,49747 (-) 45130
-1,1,,1,Cosine,1,-,0,7413 (-) 7413,7413,7413,1,FALSE,-,7413 (-) 7413
-1,1,,1,Cosine,1,-,0,3664 (-) 3664,3664,3664,1,FALSE,-,3664 (-) 3664
-1,0.9259,,0.9259,Cosine,33350,-,0,33350 (-) 39177,33350,39177,33350,FALSE,-,33350 (-) 39177
-1,0.9496,,0.9496,Cosine,29619,-,27,30346 (-) 29619,29619,30346,29619,FALSE,-,30346 (-) 29619
-1,0.9571,H2N3:C2H4O,0.9571,Cosine,29582,-,44.026,30346 (-) 29582,29582,30346,29582,FALSE,-,30346 (-) 29582
-1,0.9691,CH2O,0.9691,Cosine,45426,-,30.01,45426 (-) 49805,45426,49805,45426,FALSE,-,45426 (-) 49805
-1,1,,1,Cosine,1,-,0,49851 (-) 49851,49851,49851,1,FALSE,-,49851 (-) 49851
-1,1,,1,Cosine,1,-,0,38265 (-) 38265,38265,38265,1,FALSE,-,38265 (-) 38265
-1,1,,1,Cosine,1,-,0,32561 (-) 32561,32561,32561,1,FALSE,-,32561 (-) 32561
-1,1,,1,Cosine,1,-,0,25263 (-) 25263,25263,25263,1,FALSE,-,25263 (-) 25263
-1,0.8295,H2,0.8295,Cosine,32828,-,2.016,34655 (-) 32828,32828,34655,32828,FALSE,-,34655 (-) 32828
-1,0.9187,H2N3:C2H4O,0.9187,Cosine,48953,-,44.026,49063 (-) 48953,48953,49063,48953,FALSE,-,49063 (-) 48953
-1,0.9377,H5N4:C2H7NO,0.9377,Cosine,48954,-,61.053,49063 (-) 48954,48954,49063,48954,FALSE,-,49063 (-) 48954
-1,1,,1,Cosine,1,-,0,37833 (-) 37833,37833,37833,1,FALSE,-,37833 (-) 37833
-1,1,,1,Cosine,1,-,0,44937 (-) 44937,44937,44937,1,FALSE,-,44937 (-) 44937
-1,1,,1,Cosine,1,-,0,12208 (-) 12208,12208,12208,1,FALSE,-,12208 (-) 12208
-1,0.9512,CO,0.9512,Cosine,3070,-,-27.995,3070 (-) 3459,3070,3459,3070,FALSE,-,3070 (-) 3459
-1,1,,1,Cosine,1,-,0,480 (-) 480,480,480,1,FALSE,-,480 (-) 480
-1,0.9784,,0.9784,Cosine,27812,-,0.036,27812 (-) 28271,27812,28271,27812,FALSE,-,27812 (-) 28271
-1,0.9433,,0.9433,Cosine,22703,-,-0.036,27812 (-) 22703,22703,27812,22703,FALSE,-,27812 (-) 22703
-1,0.9359,,0.9359,Cosine,25984,-,-0.036,27812 (-) 25984,25984,27812,25984,FALSE,-,27812 (-) 25984
-1,0.9294,,0.9294,Cosine,7557,-,0,7557 (-) 9861,7557,9861,7557,FALSE,-,7557 (-) 9861
-1,0.8463,CH4O,0.8463,Cosine,36174,-,-32.026,36174 (-) 42618,36174,42618,36174,FALSE,-,36174 (-) 42618
-1,1,,1,Cosine,1,-,0,49964 (-) 49964,49964,49964,1,FALSE,-,49964 (-) 49964
-1,0.9714,,0.9714,Cosine,4090,-,220.136,4090 (-) 4958,4090,4958,4090,FALSE,-,4090 (-) 4958
-1,0.9784,,0.9784,Cosine,8546,-,-132.079,11999 (-) 8546,8546,11999,8546,FALSE,-,11999 (-) 8546
-1,0.9798,,0.9798,Cosine,9753,-,-88.053,11999 (-) 9753,9753,11999,9753,FALSE,-,11999 (-) 9753
-1,0.9495,,0.9495,Cosine,35140,-,0,36729 (-) 35140,35140,36729,35140,FALSE,-,36729 (-) 35140
-1,1,,1,Cosine,1,-,0,43744 (-) 43744,43744,43744,1,FALSE,-,43744 (-) 43744
-1,1,,1,Cosine,1,-,0,5921 (-) 5921,5921,5921,1,FALSE,-,5921 (-) 5921
-1,1,,1,Cosine,1,-,0,40449 (-) 40449,40449,40449,1,FALSE,-,40449 (-) 40449
-1,1,,1,Cosine,1,-,0,40660 (-) 40660,40660,40660,1,FALSE,-,40660 (-) 40660
-1,1,,1,Cosine,1,-,0,11489 (-) 11489,11489,11489,1,FALSE,-,11489 (-) 11489
-1,0.9638,CH4,0.9638,Cosine,12365,-,16.031,12365 (-) 15830,12365,15830,12365,FALSE,-,12365 (-) 15830
-1,0.8022,,0.8022,Cosine,18700,-,-132.078,18700 (-) 21118,18700,21118,18700,FALSE,-,18700 (-) 21118
-1,0.7925,,0.7925,Cosine,18700,-,35.003,18700 (-) 19050,18700,19050,18700,FALSE,-,18700 (-) 19050
-1,0.9575,,0.9575,Cosine,53782,-,0,53782 (-) 54693,53782,54693,53782,FALSE,-,53782 (-) 54693
-1,1,,1,Cosine,1,-,0,12633 (-) 12633,12633,12633,1,FALSE,-,12633 (-) 12633
-1,0.8838,C5H3N,0.8838,Cosine,4076,-,77.027,14368 (-) 4076,4076,14368,4076,FALSE,-,14368 (-) 4076
-1,1,,1,Cosine,1,-,0,14693 (-) 14693,14693,14693,1,FALSE,-,14693 (-) 14693
-1,0.8728,H2N3:C2H4O,0.8728,Cosine,3654,-,-44.026,4589 (-) 3654,3654,4589,3654,FALSE,-,4589 (-) 3654
-1,1,,1,Cosine,1,-,0,46215 (-) 46215,46215,46215,1,FALSE,-,46215 (-) 46215
-1,0.9572,,0.9572,Cosine,9757,-,-220.131,9757 (-) 15138,9757,15138,9757,FALSE,-,9757 (-) 15138
-1,0.973,,0.973,Cosine,9757,-,-88.053,9757 (-) 11993,9757,11993,9757,FALSE,-,9757 (-) 11993
-1,0.9762,,0.9762,Cosine,7327,-,-88.052,10514 (-) 7327,7327,10514,7327,FALSE,-,10514 (-) 7327
-1,0.9797,C2H4,0.9797,Cosine,8340,-,-28.031,10514 (-) 8340,8340,10514,8340,FALSE,-,10514 (-) 8340
-1,0.9787,O,0.9787,Cosine,9178,-,15.995,10514 (-) 9178,9178,10514,9178,FALSE,-,10514 (-) 9178
-1,1,,1,Cosine,1,-,0,2193 (-) 2193,2193,2193,1,FALSE,-,2193 (-) 2193
-1,1,,1,Cosine,1,-,0,36383 (-) 36383,36383,36383,1,FALSE,-,36383 (-) 36383
-1,1,,1,Cosine,1,-,0,41258 (-) 41258,41258,41258,1,FALSE,-,41258 (-) 41258
-1,1,,1,Cosine,1,-,0,40073 (-) 40073,40073,40073,1,FALSE,-,40073 (-) 40073
-1,0.8654,CH2N3:C3H4O,0.8654,Cosine,2238,-,-56.026,9267 (-) 2238,2238,9267,2238,FALSE,-,9267 (-) 2238
-1,1,,1,Cosine,1,-,0,8174 (-) 8174,8174,8174,1,FALSE,-,8174 (-) 8174
-1,1,,1,Cosine,1,-,0,26576 (-) 26576,26576,26576,1,FALSE,-,26576 (-) 26576
-1,1,,1,Cosine,1,-,0,10796 (-) 10796,10796,10796,1,FALSE,-,10796 (-) 10796
-1,0.9236,,0.9236,Cosine,52577,-,-88.053,54693 (-) 52577,52577,54693,52577,FALSE,-,54693 (-) 52577
-1,0.8343,,0.8343,Cosine,20202,-,-14.02,20202 (-) 25212,20202,25212,20202,FALSE,-,20202 (-) 25212
-1,1,,1,Cosine,1,-,0,2760 (-) 2760,2760,2760,1,FALSE,-,2760 (-) 2760
-1,1,,1,Cosine,1,-,0,966 (-) 966,966,966,1,FALSE,-,966 (-) 966
-1,1,,1,Cosine,1,-,0,32247 (-) 32247,32247,32247,1,FALSE,-,32247 (-) 32247
-1,1,,1,Cosine,1,-,0,32899 (-) 32899,32899,32899,1,FALSE,-,32899 (-) 32899
-1,0.9312,,0.9312,Cosine,5459,-,-116.08,13366 (-) 5459,5459,13366,5459,FALSE,-,13366 (-) 5459
-1,0.9172,,0.9172,Cosine,13366,-,-232.172,13366 (-) 31186,13366,31186,13366,FALSE,-,13366 (-) 31186
-1,1,,1,Cosine,1,-,0,10596 (-) 10596,10596,10596,1,FALSE,-,10596 (-) 10596
-1,1,,1,Cosine,1,-,0,39142 (-) 39142,39142,39142,1,FALSE,-,39142 (-) 39142
-1,0.8836,,0.8836,Cosine,19327,-,0,19327 (-) 22529,19327,22529,19327,FALSE,-,19327 (-) 22529
-1,0.9751,,0.9751,Cosine,47381,-,0,47381 (-) 49957,47381,49957,47381,FALSE,-,47381 (-) 49957
-1,0.9146,C,0.9146,Cosine,46806,-,12,47381 (-) 46806,46806,47381,46806,FALSE,-,47381 (-) 46806
-1,1,,1,Cosine,1,-,0,11551 (-) 11551,11551,11551,1,FALSE,-,11551 (-) 11551
-1,0.9277,,0.9277,Cosine,30966,-,0,30966 (-) 32429,30966,32429,30966,FALSE,-,30966 (-) 32429
-1,1,,1,Cosine,1,-,0,30718 (-) 30718,30718,30718,1,FALSE,-,30718 (-) 30718
-1,1,,1,Cosine,1,-,0,41053 (-) 41053,41053,41053,1,FALSE,-,41053 (-) 41053
-1,0.7928,,0.7928,Cosine,14089,-,-173.935,14089 (-) 41706,14089,41706,14089,FALSE,-,14089 (-) 41706
-1,0.855,,0.855,Cosine,14089,-,0,14089 (-) 16357,14089,16357,14089,FALSE,-,14089 (-) 16357
-1,0.9591,H2N3:C2H4O,0.9591,Cosine,53192,-,-44.027,53192 (-) 53629,53192,53629,53192,FALSE,-,53192 (-) 53629
-1,1,,1,Cosine,1,-,0,19276 (-) 19276,19276,19276,1,FALSE,-,19276 (-) 19276
-1,0.8622,C2H4,0.8622,Cosine,15542,-,-28.031,29308 (-) 15542,15542,29308,15542,FALSE,-,29308 (-) 15542
-1,1,,1,Cosine,1,-,0,50258 (-) 50258,50258,50258,1,FALSE,-,50258 (-) 50258
-1,0.9598,,0.9598,Cosine,10324,-,-0.001,11667 (-) 10324,10324,11667,10324,FALSE,-,11667 (-) 10324
-1,1,,1,Cosine,1,-,0,23943 (-) 23943,23943,23943,1,FALSE,-,23943 (-) 23943
-1,1,,1,Cosine,1,-,0,8029 (-) 8029,8029,8029,1,FALSE,-,8029 (-) 8029
-1,1,,1,Cosine,1,-,0,11194 (-) 11194,11194,11194,1,FALSE,-,11194 (-) 11194
-1,0.9048,CH4N3:C3H6O,0.9048,Cosine,47775,-,-58.042,48415 (-) 47775,47775,48415,47775,FALSE,-,48415 (-) 47775
-1,0.8821,methanol (-H2O):CH2,0.8821,Cosine,48236,-,-14.016,48415 (-) 48236,48236,48415,48236,FALSE,-,48415 (-) 48236
-1,0.914,,0.914,Cosine,47814,-,-116.084,48415 (-) 47814,47814,48415,47814,FALSE,-,48415 (-) 47814
-1,1,,1,Cosine,1,-,0,21382 (-) 21382,21382,21382,1,FALSE,-,21382 (-) 21382
-1,1,,1,Cosine,1,-,0,35965 (-) 35965,35965,35965,1,FALSE,-,35965 (-) 35965
-1,0.8826,CH4N3:C3H6O,0.8826,Cosine,47775,-,58.042,47775 (-) 47814,47775,47814,47775,FALSE,-,47775 (-) 47814
-1,1,,1,Cosine,1,-,0,11359 (-) 11359,11359,11359,1,FALSE,-,11359 (-) 11359
-1,0.7645,H2,0.7645,Cosine,10195,-,2.015,10195 (-) 27634,10195,27634,10195,FALSE,-,10195 (-) 27634
-1,1,,1,Cosine,1,-,0,8071 (-) 8071,8071,8071,1,FALSE,-,8071 (-) 8071
-1,1,,1,Cosine,1,-,0,22804 (-) 22804,22804,22804,1,FALSE,-,22804 (-) 22804
-1,1,,1,Cosine,1,-,0,40398 (-) 40398,40398,40398,1,FALSE,-,40398 (-) 40398
-1,1,,1,Cosine,1,-,0,42943 (-) 42943,42943,42943,1,FALSE,-,42943 (-) 42943
-1,0.9201,,0.9201,Cosine,1404,-,-29.993,14429 (-) 1404,1404,14429,1404,FALSE,-,14429 (-) 1404
-1,0.875,H2N3:C2H4O,0.875,Cosine,47409,-,-44.026,47728 (-) 47409,47409,47728,47409,FALSE,-,47728 (-) 47409
-1,1,,1,Cosine,1,-,0,551 (-) 551,551,551,1,FALSE,-,551 (-) 551
-1,0.8927,,0.8927,Cosine,53427,-,0,54870 (-) 53427,53427,54870,53427,FALSE,-,54870 (-) 53427
-1,1,,1,Cosine,1,-,0,7793 (-) 7793,7793,7793,1,FALSE,-,7793 (-) 7793
-1,1,,1,Cosine,1,-,0,33542 (-) 33542,33542,33542,1,FALSE,-,33542 (-) 33542
-1,1,,1,Cosine,1,-,0,49765 (-) 49765,49765,49765,1,FALSE,-,49765 (-) 49765
-1,0.9412,,0.9412,Cosine,2237,-,-0.118,2419 (-) 2237,2237,2419,2237,FALSE,-,2419 (-) 2237
-1,1,,1,Cosine,1,-,0,47851 (-) 47851,47851,47851,1,FALSE,-,47851 (-) 47851
-1,1,,1,Cosine,1,-,0,35898 (-) 35898,35898,35898,1,FALSE,-,35898 (-) 35898
-1,1,,1,Cosine,1,-,0,499 (-) 499,499,499,1,FALSE,-,499 (-) 499
-1,1,,1,Cosine,1,-,0,26689 (-) 26689,26689,26689,1,FALSE,-,26689 (-) 26689
-1,0.8556,,0.8556,Cosine,32443,-,88.053,32443 (-) 32816,32443,32816,32443,FALSE,-,32443 (-) 32816
-1,0.7361,,0.7361,Cosine,32443,-,105.079,32443 (-) 32862,32443,32862,32443,FALSE,-,32443 (-) 32862
-1,1,,1,Cosine,1,-,0,8377 (-) 8377,8377,8377,1,FALSE,-,8377 (-) 8377
-1,1,,1,Cosine,1,-,0,47612 (-) 47612,47612,47612,1,FALSE,-,47612 (-) 47612
-1,1,,1,Cosine,1,-,0,38633 (-) 38633,38633,38633,1,FALSE,-,38633 (-) 38633
-1,1,,1,Cosine,1,-,0,28347 (-) 28347,28347,28347,1,FALSE,-,28347 (-) 28347
-1,0.9682,C2H6N3,0.9682,Cosine,32729,-,-72.057,40257 (-) 32729,32729,40257,32729,FALSE,-,40257 (-) 32729
-1,0.9571,,0.9571,Cosine,1413,-,0,55500 (-) 1413,1413,55500,1413,FALSE,-,55500 (-) 1413
